class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt
131,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.006079837202491958,True,False
131,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.005673815331636687,False,True
131,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.011386674960704115,False,True
131,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.03365127105992727,True,False
131,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.36774391488779656,False,True
131,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.021415451301947996,True,False
131,81,primary_d0adb13a6bdf,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,-0.07292947046693149,True,False
131,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.024316049995547935,True,False
131,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.271972005814007,False,True
131,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.33076875753636154,False,True
131,82,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.020875895282244983,False,True
131,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.0037258106864470585,False,True
131,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.021314206520173698,False,True
224,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.0867687392677573,True,False
224,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.04236687310213938,False,True
224,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0009179913199091026,True,False
224,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.14421392183379567,False,True
224,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.01099431918065363,False,True
224,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0037790339372918424,True,False
224,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.2828893840886196,False,True
224,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.007397512260070015,False,True
224,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.0070849271178445895,False,True
224,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.20029108192767708,False,True
224,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0015996152149142535,True,False
224,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.014121683954996918,False,True
301,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.814877644405467,True,False
301,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.058422137261629814,False,True
301,79,primary_903cdd7eae0a,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w8,attention_output_all_blocks_stage15_w8,0.0026810546436877307,False,True
301,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.0033185415244929573,False,True
301,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.03192348560264689,False,True
301,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.00032878512934076017,True,False
301,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.013596047714926843,False,True
301,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.14286733580762245,True,False
301,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,3.292729681880478,False,True
301,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.9249663789766949,False,True
301,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.2422232435032931,False,True
301,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.22741186811167674,False,True
301,82,primary_019d7c31a48b,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w8,mlp_up_gate_all_blocks_stage15_w8,0.007363636860887368,False,True
301,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-1.5995237819904413,True,False
301,82,primary_903cdd7eae0a,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w8,attention_output_all_blocks_stage15_w8,0.0016995968305764109,False,True
301,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.01654994519198283,False,True
301,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.49103291907933055,False,True
345,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.001139376328239912,True,False
345,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.024552596301347773,False,True
345,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.00937094820896786,True,False
345,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.13935999634247764,True,False
345,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.0014283079059040924,True,False
345,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.12330298044267352,False,True
345,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.13981227461056278,False,True
345,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.058027758842687405,False,True
345,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.03261959277459425,False,True
345,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.08985908617103176,False,True
345,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.6568801623326975,False,True
345,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.34177472222660293,False,True
345,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.09733415494446261,False,True
345,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.4745416125817314,False,True
384,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.016299836045561733,True,False
384,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.15253310220488814,False,True
384,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.0014884518204887325,True,False
384,80,primary_d0adb13a6bdf,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.241036468966076,False,True
384,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.03976365527437055,False,True
384,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.22167957299186364,False,True
384,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.056961037126768574,False,True
384,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,5.455627473338609e-05,False,True
384,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.008709095416747914,False,True
384,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.0002678671211242545,True,False
384,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.30731685502339096,False,True
384,82,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.01816514620976761,False,True
384,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.015816847402476245,False,True
384,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.23116541213256875,False,True
462,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.993742967071441,False,True
462,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.05191719594045807,False,True
462,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.09566110977920061,False,True
462,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.0959357418162623,False,True
462,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.16403023315159254,False,True
462,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.021457211455125243,False,True
462,80,primary_d0adb13a6bdf,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,0.5746428556398512,False,True
462,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.004747716723908727,False,True
462,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.2748161109549834,False,True
462,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.009908340501905144,True,False
462,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.24383871817367725,True,False
462,82,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.0007462449182042974,False,True
462,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.0036714817829448486,True,False
462,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.0861178375455296,False,True
511,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.9483459347177359,True,False
511,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.3350038447661064,False,True
511,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.07317169413425975,False,True
511,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.325837890434929,False,True
511,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,8.057706158493886,False,True
511,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.003053650958122491,True,False
511,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.10918909764397708,False,True
511,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.12373073463548678,False,True
511,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.007496537045653895,False,True
511,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.005295505022331788,True,False
511,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.633697623471452,False,True
511,82,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.04766683022155859,False,True
511,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.010608118838195672,True,False
511,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.9018102858371437,False,True
568,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.06891129992368408,True,False
568,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.012806241191356097,False,True
568,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.04303488096871888,False,True
568,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.012678529639970307,True,False
568,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.5868689555115906,False,True
568,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.007476563104035,False,True
568,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.5983779473193068,False,True
568,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.42535885975394194,False,True
568,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.19009782558129013,False,True
568,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.003518669223296911,True,False
568,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.020785043067235165,False,True
568,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.04300348543165458,False,True
568,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,-5.836088148003056,True,False
568,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.04837483144444832,False,True
568,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.4376981532675899,False,True
679,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-2.1769387703696497,True,False
679,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.23468596231475658,False,True
679,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.769251894850683,False,True
679,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.2200067133134667,False,True
679,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.10891642673902877,True,False
679,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.015575487951593914,True,False
679,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.00882387130360484,True,False
679,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.5648060785726443,False,True
679,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.5586441986993123,False,True
679,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.10191602079908436,False,True
679,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.15064684170268094,False,True
679,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.980942135624943,False,True
679,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-17.258603647959767,True,False
679,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.003191936934140223,True,False
712,79,primary_019d7c31a48b,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w8,mlp_up_gate_all_blocks_stage15_w8,0.0026766717631971906,False,True
712,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.2941447791058067,False,True
712,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.03913789116286637,False,True
712,79,primary_903cdd7eae0a,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w8,attention_output_all_blocks_stage15_w8,0.005539363119396512,False,True
712,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.025624290495727564,True,False
712,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.1491328852015954,False,True
712,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.22385162925128904,False,True
712,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.026738208643738652,False,True
712,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.04296095633191399,False,True
712,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.21047359110872318,False,True
712,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.014784416970567092,False,True
712,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.0067489877409592156,False,True
712,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.07882364643637624,False,True
712,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,0.013127869924403509,False,True
780,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,1.52065110284849,False,True
780,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.03626261263150354,False,True
780,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.02777753532166116,False,True
780,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.36028267065744046,False,True
780,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.011553982584814555,False,True
780,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.019789610084867362,False,True
780,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.02416345271718956,True,False
780,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,8.130801373857764,False,True
780,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.07525764724715599,False,True
780,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.5181104443418542,False,True
780,82,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage15_w6,-0.025474626505964437,True,False
780,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,0.002570682657719231,False,True
870,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.11604011786278079,False,True
870,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.07053994416071419,False,True
870,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.038844688991730436,False,True
870,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.45709897282490897,True,False
870,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.02707233985272238,True,False
870,80,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,-0.012561961682237666,True,False
870,80,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,-0.022863779235024136,True,False
870,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.04991294897925515,True,False
870,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,1.4929283564243294,False,True
870,81,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.0342413091252638,False,True
870,81,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,0.09054359253895328,False,True
870,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.0315760132964442,True,False
870,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,0.6281719520907246,False,True
870,82,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,0.0447545128101865,False,True
