class_id,seed,set_id,left,right,selected_left,selected_right,absolute_difference,helped,hurt,tail,rank
301,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.14286733580762245,True,False,largest_improvements,11
345,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.13935999634247764,True,False,largest_improvements,12
679,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.10891642673902877,True,False,largest_improvements,13
224,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.0867687392677573,True,False,largest_improvements,14
888,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.07828465028039489,True,False,largest_improvements,15
131,81,primary_d0adb13a6bdf,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w4,mlp_up_gate_all_blocks_stage4_w4,-0.07292947046693149,True,False,largest_improvements,16
568,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.06891129992368408,True,False,largest_improvements,17
19,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,-0.06629481470008614,True,False,largest_improvements,18
870,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.04991294897925515,True,False,largest_improvements,19
85,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.044311560516973686,True,False,largest_improvements,20
975,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,31.845436441642043,False,True,largest_losses,1
19,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,25.991012580694022,False,True,largest_losses,2
780,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,8.130801373857764,False,True,largest_losses,3
511,80,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,8.057706158493886,False,True,largest_losses,4
888,82,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,5.771255750594777,False,True,largest_losses,5
131,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,4.734601925947743,False,True,largest_losses,6
888,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,4.379818251953509,False,True,largest_losses,7
870,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,3.321853571573669,False,True,largest_losses,8
301,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,3.292729681880478,False,True,largest_losses,9
975,79,primary_d82bcfdaeedc,aligned_isotropic_source,constant,mlp_up_gate_all_blocks_stage10_w6,mlp_up_gate_all_blocks_stage15_w6,1.5722867806953216,False,True,largest_losses,10
679,80,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.5648060785726443,False,True,largest_losses,11
780,79,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,1.52065110284849,False,True,largest_losses,12
870,81,primary_494f26df6416,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage4_w4,1.4929283564243294,False,True,largest_losses,13
345,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.4745416125817314,False,True,largest_losses,14
511,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.325837890434929,False,True,largest_losses,15
131,81,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.271972005814007,False,True,largest_losses,16
679,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.2200067133134667,False,True,largest_losses,17
131,79,primary_52112c337d08,aligned_isotropic_source,constant,attention_output_all_blocks_stage10_w6,attention_output_all_blocks_stage15_w6,1.1831261161614748,False,True,largest_losses,18
888,82,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.0963351297195205,False,True,largest_losses,19
462,79,primary_ec9365fcc9ef,aligned_isotropic_source,constant,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,1.0959357418162623,False,True,largest_losses,20
780,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-2.9701772721567177,True,False,largest_improvements,1
85,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-1.5892297279922898,True,False,largest_improvements,2
679,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-1.5826517132198885,True,False,largest_improvements,3
870,82,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-1.4753553400166908,True,False,largest_improvements,4
19,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9958952094009275,True,False,largest_improvements,5
679,80,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.9632182249443169,True,False,largest_improvements,6
224,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9175077652084269,True,False,largest_improvements,7
462,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.9067171472428299,True,False,largest_improvements,8
870,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.849609569133964,True,False,largest_improvements,9
780,80,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.8441270679809918,True,False,largest_improvements,10
345,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.7548438759282876,True,False,largest_improvements,11
511,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage15_w4,-0.680440715423984,True,False,largest_improvements,12
870,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.6693487733336951,True,False,largest_improvements,13
712,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.66831259574062,True,False,largest_improvements,14
462,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.6518285291257941,True,False,largest_improvements,15
870,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.60117819968616,True,False,largest_improvements,16
345,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.5883217198257285,True,False,largest_improvements,17
131,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,-0.5186113500022885,True,False,largest_improvements,18
870,79,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,-0.45709897282490897,True,False,largest_improvements,19
85,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,-0.4480675434408249,True,False,largest_improvements,20
85,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,186.10672442308564,False,True,largest_losses,1
975,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,32.92411244522213,False,True,largest_losses,2
19,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,28.231724841328063,False,True,largest_losses,3
888,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,22.446279263957294,False,True,largest_losses,4
301,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,18.830651450175523,False,True,largest_losses,5
975,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,18.411051776122804,False,True,largest_losses,6
462,81,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,10.17053088827426,False,True,largest_losses,7
780,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,9.832973725719935,False,True,largest_losses,8
679,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,8.76392101464029,False,True,largest_losses,9
511,80,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,7.792332111173195,False,True,largest_losses,10
888,82,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,6.141482864823886,False,True,largest_losses,11
888,80,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,5.84322444321576,False,True,largest_losses,12
888,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,5.408056833223327,False,True,largest_losses,13
888,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,5.339512851842358,False,True,largest_losses,14
131,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,5.057572904338031,False,True,largest_losses,15
301,81,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,4.499948786296149,False,True,largest_losses,16
679,79,primary_494f26df6416,aligned_isotropic_source,latest_stage,attention_output_all_blocks_stage10_w4,attention_output_all_blocks_stage15_w4,3.4216387280233107,False,True,largest_losses,17
870,82,primary_ec9365fcc9ef,aligned_isotropic_source,latest_stage,adaln_conditioning_all_blocks_stage10_w4,adaln_conditioning_all_blocks_stage15_w4,3.321853571573669,False,True,largest_losses,18
224,79,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,3.072778260280476,False,True,largest_losses,19
568,82,primary_d0adb13a6bdf,aligned_isotropic_source,latest_stage,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage15_w4,3.020981883014599,False,True,largest_losses,20
