family,class_id,seed,set_id,left,right,left_selected,right_selected,decision_changed,absolute_difference,normalized_difference,estimand,unit,source_observations_sha256
primary,462,79,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.0015295117424329878,-0.015283547185898663,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage4_w6,True,-0.0265740462867008,-0.2777936232188552,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage10_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-1.0959357418162623,-0.4523396823215437,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,79,primary_f948566cda47,hybrid,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_019d7c31a48b,hybrid,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage10_w8,True,-0.0018374756320227452,-0.23931082348006985,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_39fca70e9e59,hybrid,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_459b032d584a,hybrid,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_494f26df6416,hybrid,energy,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage10_w4,True,-0.06525414972896822,-0.39781781977144426,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_52112c337d08,hybrid,energy,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage10_w6,True,-0.021457211455125243,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_5303e1fccdc7,hybrid,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_58a05bddec17,hybrid,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_59152023723c,hybrid,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_5e743138a0d1,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_6c830b5fb730,hybrid,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_705fa28644fa,hybrid,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_78aa853a8dcb,hybrid,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_8748e8c257a6,hybrid,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_8bc97f489508,hybrid,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_903cdd7eae0a,hybrid,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage10_w8,True,-0.0031075713395516402,-0.20455388803525854,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_9688e435275c,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage10_w4,True,-0.48174061726650674,-0.28357894898758873,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_98d1f6d8741d,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.0013954231937418622,-0.06867058603913329,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage4_w6,True,-0.003047145806430507,-0.6418128931504227,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,True,0.020424106418591492,0.2960442670191296,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.2748161109549834,-0.22680768484158775,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,80,primary_f948566cda47,hybrid,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_019d7c31a48b,hybrid,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.016532284106933307,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_39fca70e9e59,hybrid,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_459b032d584a,hybrid,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_494f26df6416,hybrid,energy,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_52112c337d08,hybrid,energy,attention_output_all_blocks_stage4_w6,attention_output_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5303e1fccdc7,hybrid,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage10_w8,True,-0.007676601794585734,-0.33384010277409953,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_58a05bddec17,hybrid,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_59152023723c,hybrid,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_5e743138a0d1,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_6c830b5fb730,hybrid,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_705fa28644fa,hybrid,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_78aa853a8dcb,hybrid,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_8748e8c257a6,hybrid,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_8bc97f489508,hybrid,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage10_w8,True,-0.0031495169280901783,-0.3308671427202596,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_903cdd7eae0a,hybrid,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.00768156379315954,-0.3176198087142714,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_9688e435275c,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_98d1f6d8741d,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.009114455640361287,-0.41499034738420937,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.020299965906360743,-0.11514144323947505,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage4_w6,mlp_up_gate_all_blocks_stage4_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage15_w6,adaln_conditioning_all_blocks_stage10_w6,True,-0.0383808951960418,-0.4722536686966202,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-1.6912031278193356,-0.643193281798998,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,81,primary_f948566cda47,hybrid,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_019d7c31a48b,hybrid,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.01421469660755292,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_39fca70e9e59,hybrid,energy,input_patch_projection_stage15_w4,input_patch_projection_stage10_w4,True,-0.14762480864099814,-0.08756008022504844,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_459b032d584a,hybrid,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_494f26df6416,hybrid,energy,attention_output_all_blocks_stage4_w4,attention_output_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_52112c337d08,hybrid,energy,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage4_w6,True,-0.00011757936562162459,-0.1575613618978578,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_5303e1fccdc7,hybrid,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage10_w8,True,-0.002585286932216489,-0.03302895918704794,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_58a05bddec17,hybrid,energy,output_conditioning_projection_stage15_w4,output_conditioning_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_59152023723c,hybrid,energy,qkv_all_blocks_stage15_w4,qkv_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_5e743138a0d1,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w6,adaln_modulation_projection_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_6c830b5fb730,hybrid,energy,input_patch_projection_stage15_w6,input_patch_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_705fa28644fa,hybrid,energy,output_conditioning_projection_stage15_w6,output_conditioning_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_78aa853a8dcb,hybrid,energy,output_head_projection_stage15_w4,output_head_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_8748e8c257a6,hybrid,energy,output_head_projection_stage15_w8,output_head_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_8bc97f489508,hybrid,energy,output_conditioning_projection_stage15_w8,output_conditioning_projection_stage10_w8,True,-0.002430552011091436,-0.23947302225325545,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_903cdd7eae0a,hybrid,energy,attention_output_all_blocks_stage15_w8,attention_output_all_blocks_stage4_w8,True,-0.02253223608425969,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_9688e435275c,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w4,adaln_modulation_projection_all_blocks_stage10_w4,True,-0.40979069170708726,-0.1058030802968752,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_98d1f6d8741d,hybrid,energy,adaln_modulation_projection_all_blocks_stage15_w8,adaln_modulation_projection_all_blocks_stage10_w8,True,-0.0024330279892268436,-0.04110219335935304,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_a8226b7ab73c,hybrid,energy,adaln_conditioning_all_blocks_stage15_w8,adaln_conditioning_all_blocks_stage10_w8,True,-0.002229040239953405,-0.009506818477189776,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_abefa8b91ecd,hybrid,energy,mlp_down_all_blocks_stage15_w4,mlp_down_all_blocks_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_c3b87c54a36d,hybrid,energy,qkv_all_blocks_stage15_w6,qkv_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_d0adb13a6bdf,hybrid,energy,mlp_up_gate_all_blocks_stage4_w4,mlp_up_gate_all_blocks_stage4_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_d82bcfdaeedc,hybrid,energy,mlp_up_gate_all_blocks_stage15_w6,mlp_up_gate_all_blocks_stage4_w6,True,0.00847123924398829,1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_da06c09aa41a,hybrid,energy,adaln_conditioning_all_blocks_stage10_w6,adaln_conditioning_all_blocks_stage10_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_e3ec35ff3518,hybrid,energy,input_patch_projection_stage15_w8,input_patch_projection_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_ec9365fcc9ef,hybrid,energy,adaln_conditioning_all_blocks_stage15_w4,adaln_conditioning_all_blocks_stage10_w4,True,-0.0861178375455296,-0.01490456182166437,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_f52ef9bf6b5e,hybrid,energy,output_head_projection_stage15_w6,output_head_projection_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,462,82,primary_f948566cda47,hybrid,energy,mlp_down_all_blocks_stage15_w6,mlp_down_all_blocks_stage15_w6,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_019d7c31a48b,hybrid,energy,mlp_up_gate_all_blocks_stage15_w8,mlp_up_gate_all_blocks_stage4_w8,True,-0.008073462960226152,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_39fca70e9e59,hybrid,energy,input_patch_projection_stage15_w4,input_patch_projection_stage15_w4,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_459b032d584a,hybrid,energy,qkv_all_blocks_stage15_w8,qkv_all_blocks_stage15_w8,False,0.0,0.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_494f26df6416,hybrid,energy,attention_output_all_blocks_stage15_w4,attention_output_all_blocks_stage4_w4,True,-2.0895085329072884,-1.0,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_52112c337d08,hybrid,energy,attention_output_all_blocks_stage15_w6,attention_output_all_blocks_stage4_w6,True,-0.08851732593143424,-0.26422779115635353,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
primary,511,79,primary_5303e1fccdc7,hybrid,energy,mlp_down_all_blocks_stage15_w8,mlp_down_all_blocks_stage10_w8,True,-0.03262128467548564,-0.9243028987050188,retrospective_paired_unit_difference,class_seed_set,9ed386af3e565cf6ed8b4cf6119bb9126795d5b67de8900f021e06860f45d4dd
